initiative_id,title,authors,type,url
314549,Recomenda ao Governo a instalação de inibidores de sinal nos estabelecimentos prisionais,CDS-PP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a41794d6a4532593259744f574e6b5a6930304d57466b4c546c6a5a6a55744d4467784e44566d5a474d774e7a426c4c6d52765933673d&fich=f02216cf-9cdf-41ad-9cf5-08145fdc070e.docx&Inline=true
314540,Recomenda ao Governo que dê prioridade à melhoria das condições dos estabelecimentos prisionais,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5463344d7a59344d6d51744e6d557a595330305a6a41304c5746694d6a55744d6a6b334e6a5a6d4e6d45344e3255324c6d52765933673d&fich=1783682d-6e3a-4f04-ab25-29766f6a87e6.docx&Inline=true
314570,"Recomenda ao Governo que promova a conservação e requalificação da Igreja de São Sebastião, em Lagos",CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a5534596a4a684d544574595463314e4330304d4442694c5749345a5449745a5746694d544d354d6a6b32597a526a4c6d52765933673d&fich=b58b2a11-a754-400b-b8e2-eab139296c4c.docx&Inline=true
314548,Pelo reconhecimento do setor do Alojamento Local e pela monitorização de tentativas de limitação dos direitos dos proprietários ,CDS-PP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f574e6b59544e6c4e6a55744e6a517a5a4330304f4459784c54686d4d6a55744d324e6d4e6a686a4e7a5533596a6b7a4c6d52765933673d&fich=9cda3e65-643d-4861-8f25-3cf68c757b93.docx&Inline=true
314646,Recomenda ao Governo que reveja o conteúdo da disciplina de Cidadania e Desenvolvimento e retire o seu conteúdo ideológico ,CDS-PP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d474d305932597a4d325174596d466c4e7930304f446b324c546b30596d4d7459325a6d5a4451794d545a6d5a5467344c6d52765933673d&fich=0c4cf33d-bae7-4896-94bc-cffd4216fe88.docx&Inline=true
314561,Reconhecimento do dia 22 de Dezembro como o «Dia nacional de respeito pelos idosos»,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f54526b5a575a6b5a4751744e546b7a4f4330305a6a67314c574577593245744d574d314e5449324e44686d4f4755344c6d52765933673d&fich=94defddd-5938-4f85-a0ca-1c552648f8e8.docx&Inline=true
263726,"Aprova o regime jurídico de complemento de alojamento, alargando-o a estudantes deslocados não-bolseiros provenientes de agregados familiares de rendimento anual inferior aos constantes do limite do 6.º escalão de IRS",PS,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f445a684d6a67324e4745744d5464695a693030597a51784c5749324f4745744e6d526c4f5441335954646d4d4467354c6d52765933673d&fich=86a2864a-17bf-4c41-b68a-6de907a7f089.docx&Inline=true
314765,"Pela valorização e dignificação dos trabalhadores dos Serviços Periféricos Externos do Ministério dos Negócios Estrangeiros

",PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4749784e7a426b5a574d745a54566c4e4330304e6d557a4c57457a595441744d544269597a67774e7a466a4f4749324c6d52765933673d&fich=0b170dec-e5e4-46e3-a3a0-10bc8071c8b6.docx&Inline=true
314626,"Recomenda ao Governo que, no âmbito da União Europeia, promova a reflexão sobre a adoção de mecanismos de combate eficaz aos paraísos fiscais",PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4463795a6a4d794d3259744f44417a4e4330305a6a526a4c546c685a4755744d54646a4e4751335a544a6b4d6d45784c6d52765933673d&fich=872f323f-8034-4f4c-9ade-17c4d7e2d2a1.docx&Inline=true
314575,"Cessação de Vigência do Decreto-Lei n.º 117/2024, de 30 de dezembro,  “Altera o Regime Jurídico dos Instrumentos de Gestão Territorial” 
",PCP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e44413559325977597a59744d3259315a6930304d5441774c5467344d7a6b744f574d334d7a426a4d3259794d4745344c6d527659773d3d&fich=409cf0c6-3f5f-4100-8839-9c730c3f20a8.doc&Inline=true
314768,Recomenda ao Governo que iguale as condições de pagamento de todos os trabalhadores consulares,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d457659544e6c4e6a4a694e7a597459544d784d6930305a54517a4c5467345a546b744e6a566a4e544d314f5751794e57457a4c6d52765933673d&fich=a3e62b76-a312-4e43-88e9-65c5359d25a3.docx&Inline=true
314638,Recomenda ao Governo a Expansão da Rede Nacional de Cuidados Continuados Integrados de Saúde Mental,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4452695a57566b4e5459745a446b795a4330304d3251334c57466d596d59745a6a4130596d4d35596d55355a574e6d4c6d52765933673d&fich=44beed56-d92d-43d7-afbf-f04bc9be9ecf.docx&Inline=true
314592,"Recomenda que o Governo promova uma solução pacífica e sustentável para o conflito israelo-palestiniano
",IL,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5445794f5749315a574d745a4445324e6930305a574e6d4c5467324f446b744e54517a595751345a574e684e5459334c6d52765933673d&fich=e129b5ec-d166-4ecf-8689-543ad8eca567.docx&Inline=true
314649,Promoção do direito à vida independente dos estudantes com necessidades educativas específicas,BE,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a44517a4f5441784d4745744e6a59344d6930304d6a49324c5745355a5759744d7a466b4f5759354d7a4535595746694c6d52765933673d&fich=d439010a-6682-4226-a9ef-31d9f9319aab.docx&Inline=true
314600,"Cessação de vigência do Decreto-Lei n.º 117/2024, de 30 de dezembro, que altera o Regime Jurídico dos Instrumentos de Gestão Territorial, aprovado pelo Decreto-Lei n.º 80/2015, de 14 de maio (Publicado no Diário da República, I Série, n.º 252/2024, 30 de dezembro de 2024)
",PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d457659546c694e6d4d774f4759744d6d51324f533030597a417a4c5468685a545974593259354d6a42684f574e684d5745324c6d52765933673d&fich=a9b6c08f-2d69-4c03-8ae6-cf920a9ca1a6.docx&Inline=true
314604,Recomenda ao Governo que conclua o processo de contratação de trabalhadores para o Museu do Coa e não adie a respetiva contratação,PS,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a6b32595463795a6a6b744e32566d4e5330304e544d324c546b344e3255744d324a6a5a54686b4f474a6c5a47566d4c6d52765933673d&fich=c96a72f9-7ef5-4536-987e-3bce8d8bedef.docx&Inline=true
314680,Deslocação do Presidente da República a Oslo,PAR,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a47526b593245354d324d744d32557a4d693030596a497a4c574a684f474974596d49314f4749774e32466d5a4463344c6d527659773d3d&fich=dddca93c-3e32-4b23-ba8b-bb58b07afd78.doc&Inline=true
314660,"Recomenda ao Governo a adoção de um Plano Nacional de Combate ao Antissemitismo, dando execução à Estratégia da UE para combater o antissemitismo e apoiar a vida judaica (2021-2030)",PS,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a59344d4755305a4441745a5455314e43303059574e6b4c574a6c593249744e7a46684f44497a59544d325a6a426b4c6d52765933673d&fich=6680e4d0-e554-4acd-becb-71a823a36f0d.docx&Inline=true
314770,Recomenda ao Governo a disponibilização de mais serviços através do Consulado Virtual,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d457659545532595459334e5759744f446b334e793030596a426b4c574a6d5a4759744e7a41314e6d45314e4749304d6a67354c6d52765933673d&fich=a56a675f-8977-4b0d-bfdf-7056a54b4289.docx&Inline=true
314615,Recomenda ao Governo a Construção do Viaduto de Santana com a eliminação da Passagem de Nível da Linha do Norte e o estudo para a melhor solução para a Ponte Rainha D. Amélia (Requalificação vs Nova Ponte),CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4468685a6a466c4e6a6b744e57457a595330304f44686a4c546b79595749745a4445345a6a41314e54646b4e6d45774c6d52765933673d&fich=48af1e69-5a3a-488c-92ab-d18f0557d6a0.docx&Inline=true
314622,"Recomenda ao Governo que garanta a adequada capacidade de resposta da Fertagus, face às reclamações que derivam das recentes alterações do serviço ferroviário desta concessionária",CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a47557859546c6d596d5174596a63344f5330304d44526d4c5745324f4449744d6a5135595441784d6a59784d5467774c6d52765933673d&fich=de1a9fbd-b789-404f-a682-249a01261180.docx&Inline=true
314628,Recomenda ao Governo o desenvolvimento e implementação de um novo Referencial de Educação para o Bem-Estar Animal e que a educação para o bem-estar animal seja de caráter obrigatório na disciplina de Cidadania e Desenvolvimento,PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5456694e545a6c4d4463744e6a566b4e6930304f5759784c5749774e5451745a4752684f4449794d4445775a5751354c6d52765933673d&fich=e5b56e07-65d6-49f1-b054-dda822010ed9.docx&Inline=true
314633,Reforço da oferta pública em cuidados continuados integrados,BE,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f474d344d6a55344d7a49745a6d517a596930304f475a684c5749794e7a6b744e6a5a6c4d7a566d4d4752684f4749344c6d527659773d3d&fich=8c825832-fd3b-48fa-b279-66e35f0da8b8.doc&Inline=true
314613,"Cessação de vigência do Decreto-Lei n.º 76/2024, de 23 de outubro, que altera o regime jurídico da exploração dos estabelecimentos de alojamento local, aprovado pelo Decreto-Lei n.º 128/2014, de 29 de agosto, e revoga medidas no âmbito da habitação",L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d3251784d445a6c5a6a55745a4451335a4330304e4445344c546b325a5451744e546469596d59325a5445314f4467304c6d52765933673d&fich=3d106ef5-d47d-4418-96e4-57bbf6e15884.docx&Inline=true
314640,Recomenda ao Governo a revisão do regime de dedicação plena no Serviço Nacional de Saúde,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d4d7a4d444a684d7a6b7459546b784e6930305932497a4c54686c4e7a49744d6d4534596a4a6b4d4451314d44597a4c6d52765933673d&fich=fc302a39-a916-4cb3-8e72-2a8b2d045063.docx&Inline=true
314641,Por um Ensino Superior Inclusivo,PCP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d51354f5445784e4463745a6a513359793030597a417a4c546c6b4f4751744d4449774e6a6c6b593249784f5755784c6d52765933673d&fich=fd991147-f47c-4c03-9d8d-02069dcb19e1.docx&Inline=true
314675,"Pela imediata suspensão da aplicação da Portaria n.º 86/2023, de 27 de março, que procede à alteração das regras relativas à distribuição, por meios eletrónicos, dos processos nos tribunais judiciais e nos tribunais administrativos e fiscais",CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d444533596a6c6b5a474d74596d526b4d6930304d6a52684c5745325a4455745a544977596a526b5a4445334d6a646c4c6d52765933673d&fich=017b9ddc-bdd2-424a-a6d5-e20b4dd1727e.docx&Inline=true
314616,"Cessação de vigência do Decreto-Lei n.º 117/2024, de 30 de dezembro, que altera o Regime Jurídico dos Instrumentos de Gestão Territorial",L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d54466d596a67774e4463745a44686c4d693030596a46684c574a684d5759744e3256694f5449774d3245784f5441794c6d52765933673d&fich=11fb8047-d8e2-4b1a-ba1f-7eb9203a1902.docx&Inline=true
314656,Recomenda ao Governo a implementação de um programa de requalificação de áreas poluídas com resíduos de explorações aquícolas abandonadas,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a41344d474d324f4751744d6a51355a4330305a6d52694c57466d5a544d744d445531595751355a4463324e6d49344c6d52765933673d&fich=b080c68d-249d-4fdb-afe3-055ad9d766b8.docx&Inline=true
314657,Pela implementação de uma campanha nacional de combate à pirataria de publicações jornalísticas em 2025,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e446c68596d59344d574d7459324d304f4330304f4459314c54686a596d55745a57517a4f4745324f4467344d44686a4c6d52765933673d&fich=49abf81c-cc48-4865-8cbe-ed38a688808c.docx&Inline=true
314692,"Pela criação de postos de trabalho das carreiras gerais nas forças de segurança interna


",IL,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a63355a445935596d59744d6a63334d7930304f5467344c5746695a6a63745a6a59785a4745354d6a557a597a59784c6d52765933673d&fich=279d69bf-2773-4988-abf7-f61da9253c61.docx&Inline=true
314743,"Deslocação do Presidente da República ao Brasil

",PAR,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d54426b4e6d4531596d5574596a6b784f433030597a4e6a4c546c6c5a4463744d546b784e7a593159546777597a41334c6d527659773d3d&fich=10d6a5be-b918-4c3c-9ed7-191765a80c07.doc&Inline=true
314803,Recomenda a adoção de medidas com vista à erradicação do casamento infantil em Portugal,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a67775a6a51314f5745744d574934596930304f44426c4c546777596a51744d6a67304e446c6c4e5445774e5451354c6d52765933673d&fich=680f459a-1b8b-480e-80b4-28449e510549.docx&Inline=true
314818,Recomenda ao Governo a implementação do voto acessível para pessoas com paralisia cerebral e outras deficiências ,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4451334d6a686859324d744d6a566a4e433030597a686c4c5749304d5751745a4467355932466a595451794f5455794c6d52765933673d&fich=44728acc-25c4-4c8e-b41d-d89caca42952.docx&Inline=true
314687,Recomenda ao Governo a regulamentação do  ensino híbrido e a promoção de práticas educativas interdisciplinares ao ar livre,PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d3245784e7a686b4d7a6774596d55344d693030595445354c546b334e4463745a444d324e574d784f54646d59324d324c6d52765933673d&fich=3a178d38-be82-4a19-9747-d365c197fcc6.docx&Inline=true
314716,"Recomenda ao Governo que proceda ao levantamento e à estruturação em rede, sob os auspícios do Camões I.P., das organizações ligadas à diáspora portuguesa",CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d457659545979597a4534596d45745a6a513559693030596a55774c5467354e6a51744e6a5a684f5445784d47466d4e32466d4c6d52765933673d&fich=a62c18ba-f49b-4b50-8964-66a9110af7af.docx&Inline=true
314696,"Recomenda ao Governo a criação de um plano de valorização cultural e cívica da Praça do Comércio, em Lisboa, preservando o seu simbolismo histórico e a sua identidade cultural",CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e47526d5a575a6a59546374597a517a597930304d6a46684c546c6a4d6a63745a4467324d7a46684e4464694d7a566c4c6d52765933673d&fich=4dfefca7-c43c-421a-9c27-d8631a47b35e.docx&Inline=true
314763,Pela implementação de redes municipais de transporte escolar em todo o país,PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576595451334d7a4a6d4d7a5574597a566b4d79303059546c6b4c57457a4e4455744f444e6a596d4d354e6d597a5a574d324c6d52765933673d&fich=a4732f35-c5d3-4a9d-a345-83cbc96f3ec6.docx&Inline=true
314682,Recomenda ao Governo a adoção de medidas urgentes para a salvaguarda e continuidade da Academia de Amadores de Música,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a497a596a597a4d4449745a57566a5a6930304e7a45794c57466d595451744f546b7a4e3255784e6a4e6a4f4755794c6d52765933673d&fich=623b6302-eecf-4712-afa4-9937e163c8e2.docx&Inline=true
314686,Pela abertura de concurso para contratação de profissionais não policiais da PSP e pessoal civil da GNR,PCP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d575a6b4d5759774d3245744e5749344d6930305a4455774c57466b4f5459744e6a526d4d4445324e44426d4d5445344c6d527659773d3d&fich=1fd1f03a-5b82-4d50-ad96-64f01640f118.doc&Inline=true
314742,Recomenda ao Governo o estabelecimento de parcerias em saúde sempre que tal seja justificado e permita obter mais ganhos em saúde para as pessoas,PSD,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a686b4e7a52685a4445744d54686d4d6930304d7a45334c574533597a49744f4755314e32466c5a6d55354d6a6b774c6d52765933673d&fich=f8d74ad1-18f2-4317-a7c2-8e57aefe9290.docx&Inline=true
314745,Recomenda ao Governo que assegure condições para que as crianças e jovens não tenham de ser obrigados a partilhar casas de banho e balneários com pessoas que se identifiquem com o sexo oposto ao qual nasceram ,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a4d784f4441344f446b744f445577596930304d54457a4c5745794e7a6b744e54526b4d544d3459546378596a45304c6d52765933673d&fich=f3180889-850b-4113-a279-54d138a71b14.docx&Inline=true
314810,"Recomenda ao Governo que valorize os assistentes operacionais e os assistentes técnicos, revendo o rácio nas escolas e definindo os conteúdos funcionais adequados",PS,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e44686d4e544d314f4451745a47593559533030596a4d774c5467355a6a51744d6d52694d6a41334e4449354d7a67334c6d52765933673d&fich=48f53584-df9a-4b30-89f4-2db207429387.docx&Inline=true
314699,Recomenda ao Governo que promova as diligências necessárias à efetiva preservação do património cultural ,PS,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d44517a596d59784e5451744e7a49324d5330304e7a566b4c5746684e3259745a6a67325957457a4e574e6c4d475a6b4c6d52765933673d&fich=043bf154-7261-475d-aa7f-f86aa35ce0fd.docx&Inline=true
314697,Recomenda ao Governo que garanta a atualização dos apoios financeiros da valência de Pré-Escolar,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e474a684f574933595445744f54686b4f4330304d444a6d4c574a6b597a6b744f5749784e4751305a546b324d6d55334c6d52765933673d&fich=4ba9b7a1-98d8-402f-bdc9-9b14d4e962e7.docx&Inline=true
314710,"Pela aprovação de medidas de prevenção, combate e erradicação da Mutilação Genital Feminina",PAN,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4751795a6a4e6c4e5441745a44566a5a4330304e6a4e6c4c5746694f5455744e4745325a6a6b30596d4e694f44686a4c6d52765933673d&fich=8d2f3e50-d5cd-463e-ab95-4a6f94bcb88c.docx&Inline=true
314712,Recomenda ao Governo a transposição do regulamento europeu relativo aos mercados de criptoativos,CH,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576593249344e47517a593245744d6a49794e6930304e3249344c546b344f4455744d6a6c684f544530596a59354d4467344c6d52765933673d&fich=cb84d3ca-2226-47b8-9885-29a914b69088.docx&Inline=true
314783,Recomenda ao Governo que apresente um relatório com soluções que garantam a sustentabilidade futura do subsistema de Assistência na Doença aos Militares (ADM) e a qualidade dos serviços de saúde a prestar aos militares e às suas famílias,CDS-PP,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a49774d54466c4d7a417459544d315a6930304e546b774c5467304d6d4574596a526d5a6d4a694e4449314d6d55314c6d52765933673d&fich=32011e30-a35f-4590-842a-b4ffbb4252e5.docx&Inline=true
314721,"Cessação de vigência do Decreto-Lei n.º 37-A/2024, de 3 de junho, que altera a Lei n.º 23/2007, de 4 de julho, procedendo à revogação dos procedimentos de autorização de residência assentes em manifestações de interesse",BE,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d3249304d7a526d4e5451744f546b334d6930304f4745304c5749774d3251745a6a67794e44557a4d574d7a4e4467304c6d527659773d3d&fich=3b434f54-9972-48a4-b03d-f824531c3484.doc&Inline=true
314840,Deslocação do Presidente da República à Estónia,PAR,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a446b7759574934595755744e4456684d6930304d6d4d354c5745344e5749745a6d56685a4759324d5745774e6a6b304c6d527659773d3d&fich=d90ab8ae-45a2-42c9-a85b-feadf61a0694.doc&Inline=true
314767,Recomenda a criação de uma plataforma cultural digital no âmbito da CPLP,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e5751774f446c694f474574595756685a4330305a5745324c54677a4e6a41744d7a526b4d32566c4e54686b4f544a6c4c6d52765933673d&fich=5d089b8a-aead-4ea6-8360-34d3ee58d92e.docx&Inline=true
314844,"Recomenda ao Governo que Portugal adira ao Conselho do Ártico como Observador
",L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4459304e7a49304d6a49745a57566c5a5330304e7a6c6d4c5745774e4463745a5441345a5463355a445a694e7a686c4c6d52765933673d&fich=86472422-eeee-479f-a047-e08e79d6b78e.docx&Inline=true
314774,Recomenda a sensibilização sobre os direitos das trabalhadoras e trabalhadores domésticos,L,Projeto de Resolução,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a41324d546c6c5a6a41744f545177595330305a47597a4c5749314f444d74597a6732595441775a6a6b324d4755314c6d52765933673d&fich=c0619ef0-940a-4df3-b583-c86a00f960e5.docx&Inline=true
